Title,Note,URL,Tags,Comment
"The Hoxton, Shoreditch",,"https://www.google.com/maps/place/The+Hoxton,+Shoreditch/data=!4m2!3m1!1s0x48761caff8e68d27:0x142290afec91a1d7",,
Reddoor,,https://www.google.com/maps/place/Reddoor/data=!4m2!3m1!1s0x4876028501675a1f:0x836548f7bcc0ccf1,,
Hubbard & Bell,,https://www.google.com/maps/place/Hubbard+%26+Bell/data=!4m2!3m1!1s0x48761b348b588f15:0xccf8df80043e33ad,,
Paper and Cup,,https://www.google.com/maps/place/Paper+and+Cup/data=!4m2!3m1!1s0x48761cba1b1579ad:0xaae1208f5abe12d6,,
Husk Coffee & Creative Space,,https://www.google.com/maps/place/Husk+Coffee+%26+Creative+Space/data=!4m2!3m1!1s0x487602d2fe0e347b:0xb37c1c579c495643,,
The CoffeeWorks Project,,https://www.google.com/maps/place/The+CoffeeWorks+Project/data=!4m2!3m1!1s0x487605034546d105:0xd696c5e4b446df32,,
The CoffeeWorks Project,,https://www.google.com/maps/place/The+CoffeeWorks+Project/data=!4m2!3m1!1s0x487604afb637db2f:0x1bde9ee7e31c1bef,,
The British Library,,https://www.google.com/maps/place/The+British+Library/data=!4m2!3m1!1s0x48761b3b70171395:0x18905479de0fdb25,,
Vagabond N7,,https://www.google.com/maps/place/Vagabond+N7/data=!4m2!3m1!1s0x48761b706e8eecfd:0xefe75fda890732d7,,
District,,https://www.google.com/maps/place/District/data=!4m2!3m1!1s0x487604fb60e5782f:0xdc6770ba12e1aac8,,
Crossroads Cafe,,https://www.google.com/maps/place/Crossroads+Cafe/data=!4m2!3m1!1s0x8085807795fba00f:0xa591cf34d8738ba4,,
Wicked Grounds,,https://www.google.com/maps/place/Wicked+Grounds/data=!4m2!3m1!1s0x8085808286a3f4a3:0xe27e69d49152416b,,
JOE & THE JUICE,,https://www.google.com/maps/place/JOE+%26+THE+JUICE/data=!4m2!3m1!1s0x808fbb38dd1cf763:0x63951536ef898eff,,
Sightglass Coffee,,https://www.google.com/maps/place/Sightglass+Coffee/data=!4m2!3m1!1s0x80858082387de57f:0xc144ba641bc1c6bb,,
Jen-Hsun Huang Engineering Center,,https://www.google.com/maps/place/Jen-Hsun+Huang+Engineering+Center/data=!4m2!3m1!1s0x808fbb2ad1efaf1d:0xe4be58a43178043f,,
Vinyl Coffee & Wine Bar,,https://www.google.com/maps/place/Vinyl+Coffee+%26+Wine+Bar/data=!4m2!3m1!1s0x808580af1aa6da63:0x4cee11c5e5ef42ad,,
Stanza Coffee,,https://www.google.com/maps/place/Stanza+Coffee/data=!4m2!3m1!1s0x808f7e2241fa7f8d:0x134339da1b75a550,,
Mercury Cafe,,https://www.google.com/maps/place/Mercury+Cafe/data=!4m2!3m1!1s0x808580a1df24f067:0xbca82ad0da23d6b,,
Java Beach Café,,https://www.google.com/maps/place/Java+Beach+Caf%C3%A9/data=!4m2!3m1!1s0x808587969d812a81:0xe153ea7a8d729785,,
Haus Coffee,,https://www.google.com/maps/place/Haus+Coffee/data=!4m2!3m1!1s0x808f7e47cc899225:0x43b7c8b8b865719e,,
Coffee Bar,,https://www.google.com/maps/place/Coffee+Bar/data=!4m2!3m1!1s0x808f7e30567f722f:0x29c07079f2c209b1,,
Bean Scene Café,,https://www.google.com/maps/place/Bean+Scene+Caf%C3%A9/data=!4m2!3m1!1s0x808fb65dacdfce45:0x63c30c29f36dfc76,,
Bitter + Sweet,,https://www.google.com/maps/place/Bitter+%2B+Sweet/data=!4m2!3m1!1s0x808fb5a9795ec611:0xd1506d0e77b61a82,,
Chromatic Coffee,,https://www.google.com/maps/place/Chromatic+Coffee/data=!4m2!3m1!1s0x808fb57e46fd8df7:0xac425e997f86bde6,,
Tierra Mia Coffee,,https://www.google.com/maps/place/Tierra+Mia+Coffee/data=!4m2!3m1!1s0x808f80ad8059c441:0xc218b9ded06f739d,,
Four Barrel Coffee,,https://www.google.com/maps/place/Four+Barrel+Coffee/data=!4m2!3m1!1s0x808f7e218f9bf6ff:0xd739722d19b32b9b,,
Campus Warsaw,,https://www.google.com/maps/place/Campus+Warsaw/data=!4m2!3m1!1s0x0:0x988fcf62650cd8c5,,
Crema Coffee Roasting Company,,https://www.google.com/maps/place/Crema+Coffee+Roasting+Company/data=!4m2!3m1!1s0x808fcb5dcd63db11:0xf52ddebcbcaf993b,,
1 Oz Coffee,,https://www.google.com/maps/place/1+Oz+Coffee/data=!4m2!3m1!1s0x808fb732c80404c7:0xdf6021c2ff62dae7,,
Workshop Cafe SoMa,,https://www.google.com/maps/place/Workshop+Cafe+SoMa/data=!4m2!3m1!1s0x80858064035bb0b9:0xf170f06524b0445a,,
Mountain View Public Library,,https://www.google.com/maps/place/Mountain+View+Public+Library/data=!4m2!3m1!1s0x808fb0cccc855c89:0x618673859580bb3c,,
Algorithm Coffee Co.,,https://www.google.com/maps/place/Algorithm+Coffee+Co./data=!4m2!3m1!1s0x80857ec1d3781abf:0xb248f2f48ccb8d79,,
Tertulia Coffee,,https://www.google.com/maps/place/Tertulia+Coffee/data=!4m2!3m1!1s0x808f80adebff3a47:0x30575cac4fc15f50,,
Cafe 4,,https://www.google.com/maps/place/Cafe+4/data=!4m2!3m1!1s0x808f918fb57464ad:0x400d771ec5f8d74,,
Arbor Cafe,,https://www.google.com/maps/place/Arbor+Cafe/data=!4m2!3m1!1s0x80857de2ee129685:0xf206b502b2a74d3,,
Slap Face Coffee & Tea,,https://www.google.com/maps/place/Slap+Face+Coffee+%26+Tea/data=!4m2!3m1!1s0x808fbf9c805445c9:0x50e4b7084dbfa40,,
Voyager Craft Coffee,,https://www.google.com/maps/place/Voyager+Craft+Coffee/data=!4m2!3m1!1s0x808fca9284294b69:0xbe9f1ee6888001,,
Starbucks,,https://www.google.com/maps/place/Starbucks/data=!4m2!3m1!1s0x808fa252c9ed7e25:0xcba788a397c0fe33,,
Orchard Valley Coffee,,https://www.google.com/maps/place/Orchard+Valley+Coffee/data=!4m2!3m1!1s0x808e34def83c20f5:0x31a2b3032bc88fd6,,
Caffe Frascati,,https://www.google.com/maps/place/Caffe+Frascati/data=!4m2!3m1!1s0x808fccba653b063b:0xc54e60f26512abce,,
Yeganeh Bakery and Kafe Unik,,https://www.google.com/maps/place/Yeganeh+Bakery+and+Kafe+Unik/data=!4m2!3m1!1s0x808fb624d833dcfd:0x19a67c29ce238297,,
TOM N TOMS Coffee,,https://www.google.com/maps/place/TOM+N+TOMS+Coffee/data=!4m2!3m1!1s0x808fca0d64dc6b01:0x832b6e0714154c31,,
ダウンタウン図書館,,https://www.google.com/maps/place/%E3%83%80%E3%82%A6%E3%83%B3%E3%82%BF%E3%82%A6%E3%83%B3%E5%9B%B3%E6%9B%B8%E9%A4%A8/data=!4m2!3m1!1s0x808fbb3bbf5b6ca7:0xc8ebf1b4bf184d6c,,
リンコナーダ図書館,,https://www.google.com/maps/place/%E3%83%AA%E3%83%B3%E3%82%B3%E3%83%8A%E3%83%BC%E3%83%80%E5%9B%B3%E6%9B%B8%E9%A4%A8/data=!4m2!3m1!1s0x808fbb051c6488e3:0xdfc85217d89d7c80,,
Philz Coffee,,https://www.google.com/maps/place/Philz+Coffee/data=!4m2!3m1!1s0x808fbb3a5f04cc95:0x238b2bcd56b23b71,,
Coffee & More,,https://www.google.com/maps/place/Coffee+%26+More/data=!4m2!3m1!1s0x808fb65c58c4641d:0x1dea418e28c2590e,,
B2 Coffee,,https://www.google.com/maps/place/B2+Coffee/data=!4m2!3m1!1s0x808fcca26a6ae9ed:0x5dd180e18b54f93b,,
Big Mug Coffee Roaster,,https://www.google.com/maps/place/Big+Mug+Coffee+Roaster/data=!4m2!3m1!1s0x808fca129ca13001:0xb516fdf2b4c2a30b,,
The Prolific Oven Bakery,,https://www.google.com/maps/place/The+Prolific+Oven+Bakery/data=!4m2!3m1!1s0x808fbb390ddda2f3:0xffa68b1bae609a50,,
Peet's Coffee,,https://www.google.com/maps/place/Peet's+Coffee/data=!4m2!3m1!1s0x808fbad80a28090d:0xe5f90a59d59ac8f7,,
Palo Alto Cafe,,https://www.google.com/maps/place/Palo+Alto+Cafe/data=!4m2!3m1!1s0x808fbaf8984c1157:0x73b48baaff2ec4c9,,
スターバックス,,https://www.google.com/maps/place/%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%90%E3%83%83%E3%82%AF%E3%82%B9/data=!4m2!3m1!1s0x808fb732b07132ef:0xe8ed74b59658a1d6,,
Red Rock Coffee,,https://www.google.com/maps/place/Red+Rock+Coffee/data=!4m2!3m1!1s0x808fb734116ac517:0x39773b61b8c262c6,,
ミッチェル・パーク図書館,,https://www.google.com/maps/place/%E3%83%9F%E3%83%83%E3%83%81%E3%82%A7%E3%83%AB%E3%83%BB%E3%83%91%E3%83%BC%E3%82%AF%E5%9B%B3%E6%9B%B8%E9%A4%A8/data=!4m2!3m1!1s0x808fba697668b3f3:0xf4f5c95446514288,,
HanaHaus,,https://www.google.com/maps/place/HanaHaus/data=!4m2!3m1!1s0x808fbb391d7bb8ff:0x2138aed31abd0890,,
Cafe Venetia,,https://www.google.com/maps/place/Cafe+Venetia/data=!4m2!3m1!1s0x808fbb38ff97be91:0x60abaaaa6931012b,,
Blue Bottle Coffee,,https://www.google.com/maps/place/Blue+Bottle+Coffee/data=!4m2!3m1!1s0x808fbb391d9d22f7:0x630ed127d33d0169,,
Starbucks,,https://www.google.com/maps/place/Starbucks/data=!4m2!3m1!1s0x808fb09c1fb517a7:0x7aa854b8547bf6cc,,
Dana Street Roasting Company,,https://www.google.com/maps/place/Dana+Street+Roasting+Company/data=!4m2!3m1!1s0x808fb733f3d2000d:0x5c1f7040505340f7,,
Two Zero Three Coffee & Wine Bar,,https://www.google.com/maps/place/Two+Zero+Three+Coffee+%26+Wine+Bar/data=!4m2!3m1!1s0x880e2caf76e6fe91:0x8e1b38988da65ce2,,
Bruny Island Cafe,,https://www.google.com/maps/place/Bruny+Island+Cafe/data=!4m2!3m1!1s0xaa6c3822c0b796bf:0x771c540babb07b8a,,
Caffe Cherry Beans,,https://www.google.com/maps/place/Caffe+Cherry+Beans/data=!4m2!3m1!1s0x6b12ae3d1ad5584f:0xcebf1840940abaf8,,
Via del Corso,,https://www.google.com/maps/place/Via+del+Corso/data=!4m2!3m1!1s0x6b12ae421e683ac9:0xd7e73c7cf263b91c,,
Three Williams,,https://www.google.com/maps/place/Three+Williams/data=!4m2!3m1!1s0x6b12b1de57b6be17:0x990803227900cb5c,,
Clipper Cafe,,https://www.google.com/maps/place/Clipper+Cafe/data=!4m2!3m1!1s0x6b12ae2a1ac2fc63:0x11c29c81177ee884,,
The Hill Eatery,,https://www.google.com/maps/place/The+Hill+Eatery/data=!4m2!3m1!1s0x6b12ad74e55fce77:0x3c12f56fa9887e0f,,
Black Sugar Coffee Company,,https://www.google.com/maps/place/Black+Sugar+Coffee+Company/data=!4m2!3m1!1s0x6b12ae3f79f11ac7:0x27b3c30c5312564a,,
Starbucks coffee Shibuya Modi shop,,https://www.google.com/maps/place/Starbucks+coffee+Shibuya+Modi+shop/data=!4m2!3m1!1s0x60188ca864760f11:0x9a8013739c7caabe,,
Neighborhood & Coffee by Starbucks,,https://www.google.com/maps/place/Neighborhood+%26+Coffee+by+Starbucks/data=!4m2!3m1!1s0x6018f4a8dc031f49:0x8decc8a9a7cb81c8,,
ＮＯＺＹ珈琲,,https://www.google.com/maps/place/%EF%BC%AE%EF%BC%AF%EF%BC%BA%EF%BC%B9%E7%8F%88%E7%90%B2/data=!4m2!3m1!1s0x6018f4a5401bf3bb:0x558975d3af16556,,
café 1886 at Bosch,,https://www.google.com/maps/place/caf%C3%A9+1886+at+Bosch/data=!4m2!3m1!1s0x60188b594f7fb0d1:0x5c49d8c45b2473d4,,
Urth Caffé,,https://www.google.com/maps/place/Urth+Caff%C3%A9/data=!4m2!3m1!1s0x60188b452d405c0d:0xfa708885a7eee49f,,
Monkey Cafe D.K.Y,,https://www.google.com/maps/place/Monkey+Cafe+D.K.Y/data=!4m2!3m1!1s0x60188b453548177d:0x6e730d036b555110,,
BONDI CAFE,,https://www.google.com/maps/place/BONDI+CAFE/data=!4m2!3m1!1s0x6018f34e1f2c48bf:0xa681c21042c0b297,,
The City Bakery,,https://www.google.com/maps/place/The+City+Bakery/data=!4m2!3m1!1s0x60188b4921f669e1:0xc935f025e0088793,,
Incafe,,https://www.google.com/maps/place/Incafe/data=!4m2!3m1!1s0x0:0x653ed0a033ba738,,
GOOD TOWN BAKEHOUSE,,https://www.google.com/maps/place/GOOD+TOWN+BAKEHOUSE/data=!4m2!3m1!1s0x6018f347eb342df1:0xfa11a1d6b7d3a46d,,
スターバックスコーヒー 函館蔦屋書店,,https://www.google.com/maps/place/%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%90%E3%83%83%E3%82%AF%E3%82%B9%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC+%E5%87%BD%E9%A4%A8%E8%94%A6%E5%B1%8B%E6%9B%B8%E5%BA%97/data=!4m2!3m1!1s0x5f9ef68b7c04c6af:0xaac548d319ef102a,,
Mercedes-Benz Connection Tokyo,,https://www.google.com/maps/place/Mercedes-Benz+Connection+Tokyo/data=!4m2!3m1!1s0x60188b7935861c5f:0xb39d541d35e969b0,,
Blue Bottle Coffee 六本木,,https://www.google.com/maps/place/Blue+Bottle+Coffee+%E5%85%AD%E6%9C%AC%E6%9C%A8/data=!4m2!3m1!1s0x60188b791a2b9205:0xa5030b6e83cdb97,,
ローステッド コーヒー ラボラトリー 渋谷神南店,,https://www.google.com/maps/place/%E3%83%AD%E3%83%BC%E3%82%B9%E3%83%86%E3%83%83%E3%83%89+%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC+%E3%83%A9%E3%83%9C%E3%83%A9%E3%83%88%E3%83%AA%E3%83%BC+%E6%B8%8B%E8%B0%B7%E7%A5%9E%E5%8D%97%E5%BA%97/data=!4m2!3m1!1s0x60188de3c6d3e39d:0xadeb03dc0905167c,,
Détour à Bleuet,,https://www.google.com/maps/place/D%C3%A9tour+%C3%A0+Bleuet/data=!4m2!3m1!1s0x60188ca418d31ee1:0x36c4c03bcb21209f,,
the Roastery by Nozy Coffee,,https://www.google.com/maps/place/the+Roastery+by+Nozy+Coffee/data=!4m2!3m1!1s0x60188ca69a302d09:0xc787dabf29311eda,,
WIRED TOKYO 1999,,https://www.google.com/maps/place/WIRED+TOKYO+1999/data=!4m2!3m1!1s0x60188ca81ea24bc7:0xb60f64895f30d69e,,
スターバックスコーヒー 渋谷文化村通り店,,https://www.google.com/maps/place/%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%90%E3%83%83%E3%82%AF%E3%82%B9%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC+%E6%B8%8B%E8%B0%B7%E6%96%87%E5%8C%96%E6%9D%91%E9%80%9A%E3%82%8A%E5%BA%97/data=!4m2!3m1!1s0x60188ca983cf4b95:0xc0d6eaef3baff88c,,
CAFE & GARDEN Treduno,,https://www.google.com/maps/place/CAFE+%26+GARDEN+Treduno/data=!4m2!3m1!1s0x353e675545c764f7:0x70088947c81bde32,,
Cafe ASAN -カフェアサン-,,https://www.google.com/maps/place/Cafe+ASAN+-%E3%82%AB%E3%83%95%E3%82%A7%E3%82%A2%E3%82%B5%E3%83%B3-/data=!4m2!3m1!1s0x60188ea0bf437467:0xd68eaf96adec1f95,,
スターバックスコーヒー TSUTAYA新橋店,,https://www.google.com/maps/place/%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%90%E3%83%83%E3%82%AF%E3%82%B9%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC+TSUTAYA%E6%96%B0%E6%A9%8B%E5%BA%97/data=!4m2!3m1!1s0x60188bea15d4a547:0x68679edbb7c04fea,,
BUNDAN COFFEE & BEER,,https://www.google.com/maps/place/BUNDAN+COFFEE+%26+BEER/data=!4m2!3m1!1s0x6018f3456ed23b47:0x5f1c02feed0a974b,,
TSUTAYA BOOKS Daikanyama,,https://www.google.com/maps/place/TSUTAYA+BOOKS+Daikanyama/data=!4m2!3m1!1s0x60188b4fbed0f881:0xd6f9dafad72a5ca9,,
Blue bottle coffee Aoyama Cafe,,https://www.google.com/maps/place/Blue+bottle+coffee+Aoyama+Cafe/data=!4m2!3m1!1s0x60188c9fd41452e9:0x47f0a0f583f9166c,,
STREAMER COFFEE COMPANY,,https://www.google.com/maps/place/STREAMER+COFFEE+COMPANY/data=!4m2!3m1!1s0x60188ca6ff85e627:0xe542e1ed245eb17d,,
Komeda Coffee Shibuya Miyamasuzaka top shop,,https://www.google.com/maps/place/Komeda+Coffee+Shibuya+Miyamasuzaka+top+shop/data=!4m2!3m1!1s0x60188b58bed2aff7:0x86cd089ddc8a9829,,
